coin,symbol,candle_open_time_utc,candle_close_time_utc,open,high,low,close,volume,quote_volume,trade_count,source,source_interval,source_symbol,is_complete,ingested_at_utc,date
Bitcoin,BTCUSDT,2017-09-11T00:00:00Z,2017-09-11T23:59:59Z,4153.62,4334.43,4098.91,4208.47,699.989065,2956842.76250147,4228,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-11
Bitcoin,BTCUSDT,2017-09-12T00:00:00Z,2017-09-12T23:59:59Z,4208.6,4394.59,4040.8,4163.72,879.630319,3725190.62328952,6501,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-12
Bitcoin,BTCUSDT,2017-09-13T00:00:00Z,2017-09-13T23:59:59Z,4159.72,4165.38,3760.0,3944.69,913.462545,3570365.92571669,5019,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-13
Bitcoin,BTCUSDT,2017-09-14T00:00:00Z,2017-09-14T23:59:59Z,3944.0,3993.0,3165.13,3189.02,1665.021543,5914261.40460825,9066,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-14
Bitcoin,BTCUSDT,2017-09-15T00:00:00Z,2017-09-15T23:59:59Z,3188.01,3856.0,2817.0,3700.0,1968.866492,6588767.18669446,10445,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-15
Bitcoin,BTCUSDT,2017-09-16T00:00:00Z,2017-09-16T23:59:59Z,3674.01,3950.0,3470.66,3714.95,1297.563953,4804878.24721283,8809,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-16
Bitcoin,BTCUSDT,2017-09-17T00:00:00Z,2017-09-17T23:59:59Z,3685.23,3748.21,3499.02,3699.99,682.17121,2466490.27859466,6355,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-17
Bitcoin,BTCUSDT,2017-09-18T00:00:00Z,2017-09-18T23:59:59Z,3690.0,4123.2,3690.0,4035.01,1030.006455,4069033.05715863,8220,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-18
Bitcoin,BTCUSDT,2017-09-19T00:00:00Z,2017-09-19T23:59:59Z,4060.0,4089.97,3830.91,3910.04,902.332129,3558315.19743872,7342,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-19
Bitcoin,BTCUSDT,2017-09-20T00:00:00Z,2017-09-20T23:59:59Z,3910.04,4046.08,3820.0,3900.0,720.935076,2839584.45308804,7231,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-20
Bitcoin,BTCUSDT,2017-09-21T00:00:00Z,2017-09-21T23:59:59Z,3889.99,3910.0,3567.0,3609.99,1001.654084,3757043.07821264,8714,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-21
Bitcoin,BTCUSDT,2017-09-22T00:00:00Z,2017-09-22T23:59:59Z,3592.84,3750.0,3505.55,3595.87,838.966425,3031771.43292849,8152,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-22
Bitcoin,BTCUSDT,2017-09-23T00:00:00Z,2017-09-23T23:59:59Z,3595.88,3817.19,3542.91,3780.0,752.792791,2799706.99951511,8402,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-23
Bitcoin,BTCUSDT,2017-09-24T00:00:00Z,2017-09-24T23:59:59Z,3779.54,3789.99,3622.76,3660.02,661.63639,2445788.43620041,8724,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-24
Bitcoin,BTCUSDT,2017-09-25T00:00:00Z,2017-09-25T23:59:59Z,3660.02,3979.87,3653.69,3920.75,727.994713,2784170.85318322,9740,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-25
Bitcoin,BTCUSDT,2017-09-26T00:00:00Z,2017-09-26T23:59:59Z,3928.0,3976.99,3850.05,3882.35,526.727987,2061195.57868009,7971,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-26
Bitcoin,BTCUSDT,2017-09-27T00:00:00Z,2017-09-27T23:59:59Z,3882.36,4249.94,3872.81,4193.0,628.170966,2554629.81447101,8373,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-27
Bitcoin,BTCUSDT,2017-09-28T00:00:00Z,2017-09-28T23:59:59Z,4192.11,4300.0,4101.0,4174.5,849.785325,3553178.87037354,11426,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-28
Bitcoin,BTCUSDT,2017-09-29T00:00:00Z,2017-09-29T23:59:59Z,4178.98,4263.86,3952.01,4174.69,1602.309565,6571746.35900076,14834,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-29
Bitcoin,BTCUSDT,2017-09-30T00:00:00Z,2017-09-30T23:59:59Z,4175.0,4380.0,4138.1,4378.51,720.353183,3088354.40084536,9324,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-09-30
Bitcoin,BTCUSDT,2017-10-01T00:00:00Z,2017-10-01T23:59:59Z,4378.49,4406.52,4240.04,4378.48,726.963685,3137143.89184457,9816,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-01
Bitcoin,BTCUSDT,2017-10-02T00:00:00Z,2017-10-02T23:59:59Z,4400.0,4561.63,4360.0,4380.0,655.756974,2905282.77570845,8185,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-02
Bitcoin,BTCUSDT,2017-10-03T00:00:00Z,2017-10-03T23:59:59Z,4380.0,4467.33,4180.8,4310.0,1082.323563,4627422.74283879,12379,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-03
Bitcoin,BTCUSDT,2017-10-04T00:00:00Z,2017-10-04T23:59:59Z,4314.9,4373.0,4142.0,4208.59,868.465101,3676415.10054891,11006,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-04
Bitcoin,BTCUSDT,2017-10-05T00:00:00Z,2017-10-05T23:59:59Z,4208.59,4355.0,4110.0,4292.43,779.138638,3295532.82397779,9158,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-05
Bitcoin,BTCUSDT,2017-10-06T00:00:00Z,2017-10-06T23:59:59Z,4318.99,4417.0,4292.0,4369.0,506.529176,2212035.12414239,6546,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-06
Bitcoin,BTCUSDT,2017-10-07T00:00:00Z,2017-10-07T23:59:59Z,4369.0,4479.5,4312.56,4423.0,297.5975,1302533.21459281,4804,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-07
Bitcoin,BTCUSDT,2017-10-08T00:00:00Z,2017-10-08T23:59:59Z,4425.0,4658.0,4425.0,4640.0,518.462004,2347356.46944654,7580,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-08
Bitcoin,BTCUSDT,2017-10-09T00:00:00Z,2017-10-09T23:59:59Z,4640.0,4889.98,4550.0,4786.95,646.463145,3040508.90436387,10372,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-09
Bitcoin,BTCUSDT,2017-10-10T00:00:00Z,2017-10-10T23:59:59Z,4786.95,4960.0,4680.59,4783.06,1043.221773,5044283.86347582,11967,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-10
Bitcoin,BTCUSDT,2017-10-11T00:00:00Z,2017-10-11T23:59:59Z,4783.06,4881.61,4710.0,4821.43,753.429396,3609240.90903919,5895,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-11
Bitcoin,BTCUSDT,2017-10-12T00:00:00Z,2017-10-12T23:59:59Z,4821.43,5439.99,4810.16,5430.0,1276.701482,6659759.29119366,8030,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-12
Bitcoin,BTCUSDT,2017-10-13T00:00:00Z,2017-10-13T23:59:59Z,5439.99,5846.17,5379.84,5649.98,1879.82762,10597340.30104987,11663,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-13
Bitcoin,BTCUSDT,2017-10-14T00:00:00Z,2017-10-14T23:59:59Z,5650.0,5900.0,5580.01,5869.99,970.759046,5533972.4859947,6259,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-14
Bitcoin,BTCUSDT,2017-10-15T00:00:00Z,2017-10-15T23:59:59Z,5855.03,5922.3,5400.01,5709.99,1343.523375,7553650.20132813,7452,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-15
Bitcoin,BTCUSDT,2017-10-16T00:00:00Z,2017-10-16T23:59:59Z,5710.0,5788.91,5585.19,5760.02,1528.996462,8701914.79553535,9153,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-16
Bitcoin,BTCUSDT,2017-10-17T00:00:00Z,2017-10-17T23:59:59Z,5760.0,5774.98,5508.63,5595.0,1429.869376,8041662.31881055,9755,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-17
Bitcoin,BTCUSDT,2017-10-18T00:00:00Z,2017-10-18T23:59:59Z,5595.0,5596.0,5037.95,5512.06,2317.804373,12456909.97604373,14824,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-18
Bitcoin,BTCUSDT,2017-10-19T00:00:00Z,2017-10-19T23:59:59Z,5513.0,5710.0,5490.26,5683.9,1881.722107,10609368.77338359,11553,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-19
Bitcoin,BTCUSDT,2017-10-20T00:00:00Z,2017-10-20T23:59:59Z,5683.31,6110.0,5600.0,6010.01,1972.97722,11486552.1888066,11656,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-20
Bitcoin,BTCUSDT,2017-10-21T00:00:00Z,2017-10-21T23:59:59Z,6013.72,6171.0,5850.03,6024.97,1664.307693,10114821.44026351,10182,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-21
Bitcoin,BTCUSDT,2017-10-22T00:00:00Z,2017-10-22T23:59:59Z,6003.27,6060.0,5720.03,5950.02,1362.092216,8035415.37335629,8846,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-22
Bitcoin,BTCUSDT,2017-10-23T00:00:00Z,2017-10-23T23:59:59Z,5975.0,6080.0,5621.03,5915.93,1812.557715,10607190.98072695,10736,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-23
Bitcoin,BTCUSDT,2017-10-24T00:00:00Z,2017-10-24T23:59:59Z,5909.47,5925.0,5450.0,5477.03,2580.418767,14564495.85056032,13075,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-24
Bitcoin,BTCUSDT,2017-10-25T00:00:00Z,2017-10-25T23:59:59Z,5506.92,5704.96,5286.98,5689.99,2282.813205,12544847.89154201,12026,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-25
Bitcoin,BTCUSDT,2017-10-26T00:00:00Z,2017-10-26T23:59:59Z,5670.1,5939.99,5650.0,5861.77,1972.965882,11417126.63602561,11429,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-26
Bitcoin,BTCUSDT,2017-10-27T00:00:00Z,2017-10-27T23:59:59Z,5861.77,5980.0,5649.24,5768.83,1403.706416,8167069.73635031,8305,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-27
Bitcoin,BTCUSDT,2017-10-28T00:00:00Z,2017-10-28T23:59:59Z,5768.79,5850.02,5630.03,5719.64,1276.754412,7308076.01911184,8556,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-28
Bitcoin,BTCUSDT,2017-10-29T00:00:00Z,2017-10-29T23:59:59Z,5709.98,6189.88,5648.01,6169.98,1804.778173,10620967.62459168,10651,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-29
Bitcoin,BTCUSDT,2017-10-30T00:00:00Z,2017-10-30T23:59:59Z,6133.01,6248.68,6030.0,6120.5,1473.687043,9030219.28673499,9027,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-30
Bitcoin,BTCUSDT,2017-10-31T00:00:00Z,2017-10-31T23:59:59Z,6120.52,6498.01,6100.0,6463.0,1511.774925,9487640.8400991,12503,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-10-31
Bitcoin,BTCUSDT,2017-11-01T00:00:00Z,2017-11-01T23:59:59Z,6463.0,6774.67,6338.02,6753.98,1675.615188,10951171.07254041,16775,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-01
Bitcoin,BTCUSDT,2017-11-02T00:00:00Z,2017-11-02T23:59:59Z,6753.98,7300.0,6685.1,7019.98,2503.610803,17369001.33091877,20222,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-02
Bitcoin,BTCUSDT,2017-11-03T00:00:00Z,2017-11-03T23:59:59Z,7010.31,7346.34,6923.0,7115.04,1891.497592,13614451.74654126,15375,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-03
Bitcoin,BTCUSDT,2017-11-04T00:00:00Z,2017-11-04T23:59:59Z,7115.02,7480.99,6901.0,7357.09,1399.191767,10064538.39659038,13395,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-04
Bitcoin,BTCUSDT,2017-11-05T00:00:00Z,2017-11-05T23:59:59Z,7357.27,7590.25,7279.02,7345.01,1207.83233,9000403.86573288,11090,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-05
Bitcoin,BTCUSDT,2017-11-06T00:00:00Z,2017-11-06T23:59:59Z,7345.1,7401.0,6906.0,6960.12,1763.019261,12673524.6216398,13525,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-06
Bitcoin,BTCUSDT,2017-11-07T00:00:00Z,2017-11-07T23:59:59Z,6981.72,7198.49,6901.0,7064.04,1440.259494,10173272.33780804,13132,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-07
Bitcoin,BTCUSDT,2017-11-08T00:00:00Z,2017-11-08T23:59:59Z,7070.0,7770.02,6651.0,7303.0,2822.298802,20491286.19840822,24381,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-08
Bitcoin,BTCUSDT,2017-11-09T00:00:00Z,2017-11-09T23:59:59Z,7303.01,7392.0,7015.0,7079.99,1913.398308,13798534.34721742,13818,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-09
Bitcoin,BTCUSDT,2017-11-10T00:00:00Z,2017-11-10T23:59:59Z,7079.0,7279.91,6255.01,6506.98,3254.704105,22083345.18396158,18889,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-10
Bitcoin,BTCUSDT,2017-11-11T00:00:00Z,2017-11-11T23:59:59Z,6503.0,6797.98,6100.0,6245.05,2754.156861,17681445.46474999,17840,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-11
Bitcoin,BTCUSDT,2017-11-12T00:00:00Z,2017-11-12T23:59:59Z,6245.05,6630.0,5325.01,5811.03,4968.483069,29711508.60084671,31069,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-12
Bitcoin,BTCUSDT,2017-11-13T00:00:00Z,2017-11-13T23:59:59Z,5839.94,6697.47,5699.99,6465.99,2621.243039,16498136.09913936,16165,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-13
Bitcoin,BTCUSDT,2017-11-14T00:00:00Z,2017-11-14T23:59:59Z,6465.99,6684.98,6311.07,6574.99,1254.292531,8168729.97122799,10476,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-14
Bitcoin,BTCUSDT,2017-11-15T00:00:00Z,2017-11-15T23:59:59Z,6575.99,7298.0,6575.99,7240.06,1779.605845,12446186.45092821,10313,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-15
Bitcoin,BTCUSDT,2017-11-16T00:00:00Z,2017-11-16T23:59:59Z,7240.14,7940.0,7076.0,7864.5,2331.95675,17499577.25815967,14961,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-16
Bitcoin,BTCUSDT,2017-11-17T00:00:00Z,2017-11-17T23:59:59Z,7876.98,7989.0,7451.0,7699.19,3982.395925,31024092.61951179,22012,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-17
Bitcoin,BTCUSDT,2017-11-18T00:00:00Z,2017-11-18T23:59:59Z,7680.01,7819.99,7422.0,7761.94,3954.266477,30334498.31525712,18383,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-18
Bitcoin,BTCUSDT,2017-11-19T00:00:00Z,2017-11-19T23:59:59Z,7761.94,8123.15,7650.33,8038.0,3867.340444,30322635.7689457,14897,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-19
Bitcoin,BTCUSDT,2017-11-20T00:00:00Z,2017-11-20T23:59:59Z,8057.11,8319.99,7954.0,8212.0,3886.634348,31567135.38731295,20101,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-20
Bitcoin,BTCUSDT,2017-11-21T00:00:00Z,2017-11-21T23:59:59Z,8212.49,8400.0,7801.0,8119.51,4544.474016,37074997.58090905,20798,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-21
Bitcoin,BTCUSDT,2017-11-22T00:00:00Z,2017-11-22T23:59:59Z,8091.09,8322.68,8091.09,8205.92,3545.00571,29124078.47217724,14752,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-22
Bitcoin,BTCUSDT,2017-11-23T00:00:00Z,2017-11-23T23:59:59Z,8233.03,8260.0,8000.0,8019.99,4093.952687,33400702.99957629,16625,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-23
Bitcoin,BTCUSDT,2017-11-24T00:00:00Z,2017-11-24T23:59:59Z,8019.97,8369.0,7850.0,8138.0,4411.789112,35840264.45804051,19754,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-24
Bitcoin,BTCUSDT,2017-11-25T00:00:00Z,2017-11-25T23:59:59Z,8138.99,8734.78,8090.0,8700.01,4292.623682,36093005.20140187,18632,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-25
Bitcoin,BTCUSDT,2017-11-26T00:00:00Z,2017-11-26T23:59:59Z,8700.04,9350.0,8604.72,9128.02,4147.380237,37138533.83941873,19268,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-26
Bitcoin,BTCUSDT,2017-11-27T00:00:00Z,2017-11-27T23:59:59Z,9128.0,9654.28,9112.04,9650.0,4521.625707,42961064.95202934,22806,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-27
Bitcoin,BTCUSDT,2017-11-28T00:00:00Z,2017-11-28T23:59:59Z,9650.0,9939.0,9570.5,9896.8,4917.210985,48235644.0576554,18923,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-28
Bitcoin,BTCUSDT,2017-11-29T00:00:00Z,2017-11-29T23:59:59Z,9896.79,11300.03,8520.0,9687.88,13352.538715,135976167.45757934,47894,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-29
Bitcoin,BTCUSDT,2017-11-30T00:00:00Z,2017-11-30T23:59:59Z,9687.88,10900.0,8850.8,9838.96,9389.574329,91430904.34116387,41153,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-11-30
Bitcoin,BTCUSDT,2017-12-01T00:00:00Z,2017-12-01T23:59:59Z,9837.0,10898.0,9380.0,10782.99,6134.923633,62260697.58291551,32375,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-01
Bitcoin,BTCUSDT,2017-12-02T00:00:00Z,2017-12-02T23:59:59Z,10775.04,11190.0,10620.0,10890.01,4765.439757,52046689.84006951,29694,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-02
Bitcoin,BTCUSDT,2017-12-03T00:00:00Z,2017-12-03T23:59:59Z,10902.69,11825.0,10500.0,11165.41,5346.636524,60350708.29332783,39335,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-03
Bitcoin,BTCUSDT,2017-12-04T00:00:00Z,2017-12-04T23:59:59Z,11165.41,11600.0,10802.0,11579.0,4663.424562,52814985.63993067,32232,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-04
Bitcoin,BTCUSDT,2017-12-05T00:00:00Z,2017-12-05T23:59:59Z,11571.03,11853.0,11447.68,11699.99,5550.732055,64721253.04527842,31317,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-05
Bitcoin,BTCUSDT,2017-12-06T00:00:00Z,2017-12-06T23:59:59Z,11699.99,13615.23,11665.58,13550.05,6707.946319,84409526.69576178,40196,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-06
Bitcoin,BTCUSDT,2017-12-07T00:00:00Z,2017-12-07T23:59:59Z,13541.01,16649.96,13050.0,16599.0,7487.065695,109555325.34649764,57541,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-07
Bitcoin,BTCUSDT,2017-12-08T00:00:00Z,2017-12-08T23:59:59Z,16599.0,17204.99,14015.0,15880.0,17589.013136,271586476.6191432,84727,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-08
Bitcoin,BTCUSDT,2017-12-09T00:00:00Z,2017-12-09T23:59:59Z,15880.01,16269.3,12535.0,14656.07,13918.758687,205372672.98786432,66738,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-09
Bitcoin,BTCUSDT,2017-12-10T00:00:00Z,2017-12-10T23:59:59Z,14664.01,15720.12,12368.0,14899.98,16553.037173,233767963.46201488,80669,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-10
Bitcoin,BTCUSDT,2017-12-11T00:00:00Z,2017-12-11T23:59:59Z,14946.26,17470.0,14901.08,16587.97,11820.401762,193045127.9036004,71373,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-11
Bitcoin,BTCUSDT,2017-12-12T00:00:00Z,2017-12-12T23:59:59Z,16587.97,16976.45,15875.0,16349.99,9436.802411,155716213.09834388,76032,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-12
Bitcoin,BTCUSDT,2017-12-13T00:00:00Z,2017-12-13T23:59:59Z,16349.99,16546.0,14666.56,16033.29,12416.328801,196769674.31153056,83847,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-13
Bitcoin,BTCUSDT,2017-12-14T00:00:00Z,2017-12-14T23:59:59Z,16030.34,16445.0,15450.0,16334.98,11616.867151,186092495.1834846,86150,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-14
Bitcoin,BTCUSDT,2017-12-15T00:00:00Z,2017-12-15T23:59:59Z,16334.98,17991.0,16298.45,17539.83,9181.273947,159809704.04408672,85478,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-15
Bitcoin,BTCUSDT,2017-12-16T00:00:00Z,2017-12-16T23:59:59Z,17516.81,19539.0,17190.01,19102.66,4202.628709,76293721.36508314,51777,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-16
Bitcoin,BTCUSDT,2017-12-17T00:00:00Z,2017-12-17T23:59:59Z,19120.19,19798.68,18510.0,18860.02,9177.183434,175867439.47045135,84581,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-17
Bitcoin,BTCUSDT,2017-12-18T00:00:00Z,2017-12-18T23:59:59Z,18860.04,19300.0,17029.98,18856.25,10624.633071,196339245.745198,91956,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-18
Bitcoin,BTCUSDT,2017-12-19T00:00:00Z,2017-12-19T23:59:59Z,18856.25,18950.0,16300.0,17295.2,13210.74822,232790625.92336664,116569,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-19
Bitcoin,BTCUSDT,2017-12-20T00:00:00Z,2017-12-20T23:59:59Z,17295.2,17720.35,14777.66,16488.98,13450.496693,221193892.50223887,129762,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-20
Bitcoin,BTCUSDT,2017-12-21T00:00:00Z,2017-12-21T23:59:59Z,16480.52,17309.5,14022.0,15492.64,20324.2173,320176825.29037607,117731,Binance Spot public market-data REST API,1d,BTCUSDT,1,2026-04-05T13:06:44.554250+00:00,2017-12-21
